"Time"	"6 sonic do"	"5 sonicinl"	"3 WP right"	"2 WPcentre"	"1 WP left"
210.38	-336.10	-460.27	-86.20	1287.40	1184.64
210.39	-336.60	-461.00	-87.66	1284.87	1183.44
210.40	-336.53	-462.86	-89.05	1284.22	1182.22
210.41	-336.08	-463.03	-90.61	1281.89	1180.85
210.42	-335.83	-465.34	-92.55	1281.12	1179.54
210.43	-336.39	-465.87	-93.74	1278.74	1177.91
210.44	-334.79	-467.99	-95.18	1278.37	1177.07
210.45	-335.82	-469.06	-96.73	1277.97	1176.45
210.46	-335.95	-472.87	-98.34	1275.43	1174.70
210.47	-336.13	-472.35	-99.88	1273.61	1173.15
210.48	-333.55	-474.93	-101.07	1272.98	1172.22
210.49	-335.91	-475.31	-102.62	1271.62	1170.04
210.50	-335.04	-477.15	-104.46	1270.93	1169.88
210.51	-335.21	-478.89	-105.63	1268.82	1167.84
210.52	-335.82	-481.02	-106.90	1266.71	1167.37
210.53	-335.75	-481.06	-108.27	1264.20	1166.15
210.54	-337.31	-484.63	-110.04	1263.57	1164.85
210.55	-335.51	-484.29	-111.62	1262.43	1163.34
210.56	-335.58	-487.30	-112.73	1261.02	1162.76
210.57	-336.19	-488.41	-113.92	1260.31	1161.31
210.58	-335.97	-490.15	-115.67	1259.91	1159.23
210.59	-337.07	-491.56	-117.11	1257.97	1158.59
210.60	-336.85	-492.64	-118.31	1256.90	1157.43
210.61	-337.37	-493.35	-119.77	1255.15	1155.99
210.62	-337.13	-496.37	-121.51	1250.31	1155.12
210.63	-337.77	-495.44	-123.26	1251.99	1154.16
210.64	-336.89	-500.41	-123.95	1251.88	1151.01
210.65	-337.42	-499.82	-125.03	1252.51	1151.11
210.66	-336.92	-501.47	-126.89	1249.53	1149.61
210.67	-338.88	-502.55	-128.68	1249.07	1148.09
210.68	-338.18	-504.50	-130.33	1246.35	1146.62
210.69	-338.23	-505.21	-131.41	1244.72	1146.01
210.70	-338.79	-508.29	-132.71	1243.16	1144.10
210.71	-340.06	-508.35	-134.35	1243.88	1142.48
210.72	-338.98	-510.24	-135.36	1241.44	1140.53
210.73	-339.20	-510.95	-136.66	1239.48	1139.90
210.74	-339.26	-512.31	-138.25	1240.13	1138.70
210.75	-339.69	-513.54	-139.67	1237.04	1137.55
210.76	-339.04	-515.54	-140.89	1234.54	1135.94
210.77	-338.43	-515.48	-141.22	1234.55	1134.26
210.78	-339.58	-517.97	-142.43	1232.36	1133.02
210.79	-338.49	-517.67	-144.06	1232.22	1131.58
210.80	-339.67	-519.96	-145.25	1229.64	1130.44
210.81	-338.62	-522.17	-146.27	1229.56	1131.25
210.82	-337.82	-522.78	-146.83	1227.66	1128.45
210.83	-338.04	-523.30	-147.88	1226.24	1126.95
210.84	-339.60	-525.12	-149.09	1226.90	1126.41
210.85	-338.71	-525.32	-149.47	1226.13	1125.35
210.86	-337.24	-527.08	-150.49	1224.40	1123.87
210.87	-337.91	-526.88	-151.76	1223.13	1123.94
210.88	-337.71	-529.30	-152.34	1222.52	1123.64
210.89	-337.46	-529.55	-152.74	1221.63	1122.23
210.90	-337.49	-530.84	-153.03	1221.13	1120.50
210.91	-337.22	-531.08	-153.89	1220.48	1120.13
210.92	-336.44	-533.09	-154.73	1219.50	1119.81
210.93	-336.44	-532.92	-155.11	1219.76	1120.12
210.94	-335.80	-534.40	-155.46	1219.39	1118.42
210.95	-337.07	-534.50	-155.35	1218.14	1118.33
210.96	-334.65	-536.21	-155.80	1218.98	1118.61
210.97	-335.08	-536.98	-156.54	1218.80	1117.79
210.98	-333.60	-537.48	-156.09	1218.03	1117.43
210.99	-333.91	-537.77	-156.16	1217.93	1115.44
211.00	-331.91	-538.66	-156.72	1217.40	1117.83
211.01	-331.43	-539.71	-156.45	1218.10	1118.07
211.02	-329.34	-539.67	-156.01	1217.57	1117.60
211.03	-329.76	-540.50	-155.70	1217.70	1116.81
211.04	-327.80	-538.64	-156.04	1218.32	1117.63
211.05	-328.33	-541.32	-155.58	1219.75	1116.28
211.06	-327.15	-542.47	-155.07	1217.74	1118.25
211.07	-326.55	-541.82	-154.89	1219.23	1119.08
211.08	-323.95	-540.77	-153.72	1220.09	1119.19
211.09	-323.70	-540.76	-153.53	1220.22	1120.10
211.10	-321.38	-541.69	-153.27	1219.76	1120.35
211.11	-320.88	-541.65	-151.56	1220.96	1122.13
211.12	-319.68	-541.59	-150.91	1222.24	1122.46
211.13	-318.65	-541.84	-151.32	1224.07	1122.93
211.14	-316.34	-541.73	-149.96	1223.09	1123.97
211.15	-316.67	-541.74	-148.03	1225.35	1124.43
211.16	-313.13	-539.73	-147.74	1226.15	1126.05
211.17	-311.05	-540.16	-147.11	1230.07	1126.60
211.18	-311.51	-540.07	-145.25	1227.47	1126.94
211.19	-309.56	-539.21	-144.33	1229.64	1129.06
211.20	-307.28	-537.99	-143.57	1229.88	1130.09
211.21	-306.59	-536.90	-141.47	1230.06	1131.59
211.22	-304.35	-537.04	-140.13	1232.93	1132.06
211.23	-304.28	-536.35	-139.64	1234.75	1133.65
211.24	-298.72	-534.13	-137.18	1237.28	1135.04
211.25	-300.18	-534.30	-135.13	1235.44	1136.85
211.26	-296.93	-531.71	-134.82	1239.95	1138.09
211.27	-298.02	-529.95	-133.22	1240.12	1139.44
211.28	-295.56	-529.07	-130.07	1241.45	1140.68
211.29	-295.08	-528.56	-128.81	1243.89	1142.51
211.30	-294.08	-526.46	-128.76	1244.78	1144.78
211.31	-293.20	-526.49	-126.36	1245.65	1145.71
211.32	-290.26	-523.86	-123.82	1245.68	1147.81
211.33	-290.24	-523.49	-123.70	1249.06	1149.96
211.34	-288.48	-519.46	-122.95	1251.05	1151.04
211.35	-288.87	-518.20	-120.26	1252.51	1152.83
211.36	-286.82	-516.80	-118.73	1255.46	1154.88
211.37	-287.71	-516.49	-118.10	1256.09	1156.12
211.38	-284.41	-513.60	-116.27	1258.19	1156.60
211.39	-283.80	-516.36	-114.61	1258.77	1159.01
211.40	-281.85	-510.41	-113.82	1259.83	1160.82
211.41	-281.76	-509.91	-112.62	1261.65	1161.89
211.42	-281.40	-507.02	-110.78	1261.53	1163.28
211.43	-280.25	-506.02	-109.75	1266.18	1164.78
211.44	-278.81	-504.32	-108.66	1265.91	1166.38
211.45	-278.48	-503.91	-106.55	1264.96	1167.41
211.46	-278.52	-500.28	-105.38	1266.94	1168.48
211.47	-276.80	-500.33	-105.01	1269.48	1169.84
211.48	-275.15	-496.77	-103.46	1268.90	1171.06
211.49	-274.69	-496.86	-101.59	1269.74	1173.37
211.50	-273.71	-492.68	-100.73	1272.51	1174.15
211.51	-273.47	-492.49	-99.88	1274.10	1173.82
211.52	-271.31	-490.23	-98.13	1274.61	1175.66
211.53	-271.52	-490.60	-96.48	1275.89	1176.98
211.54	-269.66	-486.58	-95.88	1276.23	1178.19
211.55	-269.05	-486.45	-95.04	1278.58	1177.91
211.56	-267.85	-483.81	-93.45	1279.17	1179.71
211.57	-266.96	-483.15	-92.36	1280.01	1180.78
211.58	-266.56	-482.33	-91.04	1280.46	1181.51
211.59	-266.05	-480.76	-89.99	1281.41	1182.91
211.60	-264.07	-479.16	-89.26	1283.45	1183.33
211.61	-263.83	-479.35	-88.09	1285.16	1184.27
211.62	-262.38	-477.96	-87.03	1285.56	1184.19
211.63	-261.16	-477.36	-86.25	1285.51	1185.87
211.64	-261.20	-474.93	-85.62	1288.61	1186.99
211.65	-260.06	-473.95	-84.81	1287.66	1187.71
211.66	-259.66	-472.64	-83.42	1287.45	1187.83
211.67	-260.05	-473.42	-83.11	1289.20	1187.92
211.68	-257.80	-471.88	-83.00	1289.27	1189.76
211.69	-257.16	-471.63	-81.99	1290.77	1189.46
211.70	-257.15	-469.89	-81.34	1292.12	1190.18
211.71	-256.45	-469.54	-81.07	1292.79	1190.02
211.72	-256.64	-469.55	-81.02	1293.25	1190.25
211.73	-256.14	-468.05	-80.71	1293.31	1191.28
211.74	-255.52	-467.68	-79.92	1294.92	1191.55
211.75	-255.36	-468.04	-80.08	1294.30	1191.12
211.76	-256.03	-467.32	-80.05	1295.50	1192.10
211.77	-255.03	-467.37	-79.95	1293.73	1191.64
211.78	-255.02	-465.96	-79.71	1294.85	1192.58
211.79	-255.95	-466.93	-79.53	1295.71	1191.37
211.80	-256.79	-466.07	-79.99	1295.34	1191.58
211.81	-256.45	-466.60	-80.31	1297.16	1191.74
211.82	-255.85	-466.02	-80.04	1295.18	1191.44
211.83	-255.40	-465.38	-80.12	1296.08	1191.42
211.84	-257.51	-465.23	-80.56	1294.86	1191.83
211.85	-257.47	-464.94	-80.89	1295.10	1191.19
211.86	-257.11	-463.79	-80.85	1294.87	1190.43
211.87	-258.36	-464.11	-80.72	1294.76	1190.18
211.88	-259.19	-463.54	-81.47	1294.33	1190.09
211.89	-259.16	-464.14	-81.80	1294.13	1190.31
211.90	-258.57	-462.59	-81.75	1294.08	1189.36
211.91	-258.21	-462.65	-81.88	1293.18	1186.69
211.92	-258.47	-462.53	-82.07	1292.43	1188.82
211.93	-258.66	-462.37	-82.56	1292.36	1187.91
211.94	-259.76	-463.26	-82.62	1290.70	1187.46
211.95	-258.89	-463.25	-82.38	1290.75	1186.89
211.96	-260.18	-465.06	-82.72	1290.72	1187.31
211.97	-258.93	-464.51	-83.07	1289.73	1186.52
211.98	-260.34	-464.91	-83.00	1290.16	1186.14
211.99	-258.59	-464.81	-82.99	1289.96	1185.01
212.00	-260.64	-465.26	-82.83	1285.75	1185.26
212.01	-260.89	-465.28	-82.95	1287.86	1186.16
212.02	-261.96	-466.05	-83.10	1288.60	1186.12
212.03	-261.71	-467.17	-82.58	1288.62	1185.35
212.04	-262.32	-467.03	-82.59	1288.86	1185.62
212.05	-262.75	-467.06	-82.60	1288.67	1183.99
212.06	-263.21	-467.38	-82.71	1287.75	1186.09
212.07	-263.00	-464.55	-82.45	1289.34	1185.90
212.08	-263.95	-468.90	-81.86	1289.33	1186.07
212.09	-264.20	-469.03	-81.99	1289.07	1187.13
212.10	-264.65	-469.47	-81.95	1288.96	1186.19
212.11	-264.96	-469.33	-81.50	1285.99	1186.99
212.12	-266.04	-469.50	-81.07	1290.14	1187.09
212.13	-266.11	-469.82	-80.75	1290.13	1188.30
212.14	-266.66	-470.75	-80.83	1290.86	1188.47
212.15	-267.99	-470.35	-80.56	1291.03	1189.12
212.16	-266.66	-470.15	-79.83	1291.51	1190.37
212.17	-268.70	-470.66	-79.69	1290.83	1190.45
212.18	-268.97	-469.56	-79.56	1291.51	1191.16
212.19	-270.81	-469.99	-79.20	1293.96	1192.18
212.20	-271.95	-469.35	-78.79	1293.82	1192.66
212.21	-270.53	-469.27	-78.42	1295.38	1192.92
212.22	-272.24	-469.96	-78.50	1293.58	1193.56
212.23	-273.93	-469.16	-78.66	1295.19	1194.46
212.24	-274.51	-468.19	-77.83	1296.98	1195.69
212.25	-274.91	-468.16	-77.58	1296.90	1196.05
212.26	-276.77	-468.38	-77.57	1297.46	1198.04
212.27	-277.25	-468.62	-77.61	1298.31	1197.28
212.28	-277.68	-467.97	-77.62	1299.38	1198.82
212.29	-277.80	-468.28	-77.19	1298.80	1198.90
212.30	-278.48	-464.79	-77.40	1299.64	1199.23
212.31	-279.64	-466.69	-77.64	1300.01	1199.49
212.32	-279.97	-465.81	-77.37	1299.39	1200.48
212.33	-280.62	-464.77	-77.42	1301.64	1200.17
212.34	-281.85	-464.40	-77.36	1299.79	1200.11
212.35	-280.70	-464.11	-77.81	1299.20	1200.73
212.36	-282.94	-463.04	-77.94	1299.31	1200.39
212.37	-281.71	-465.43	-77.56	1299.10	1200.99
212.38	-284.68	-462.14	-77.88	1299.37	1199.74
212.39	-285.14	-462.37	-78.08	1297.95	1200.09
212.40	-285.78	-460.92	-78.15	1297.33	1200.24
212.41	-286.33	-459.55	-78.16	1298.67	1200.21
212.42	-286.32	-460.99	-78.12	1299.16	1199.54
212.43	-286.78	-459.63	-78.62	1296.17	1199.15
212.44	-288.34	-459.79	-78.61	1296.17	1199.58
212.45	-289.94	-458.84	-78.59	1295.05	1199.61
212.46	-289.65	-458.35	-78.69	1294.36	1198.82
212.47	-289.45	-457.35	-78.86	1294.69	1199.00
212.48	-291.42	-460.24	-79.28	1293.78	1198.94
212.49	-291.47	-459.42	-79.30	1290.48	1197.11
212.50	-292.21	-458.47	-79.07	1292.50	1197.39
212.51	-292.62	-458.92	-79.73	1293.22	1196.88
212.52	-294.89	-459.89	-79.98	1293.18	1196.01
212.53	-296.37	-457.93	-80.06	1290.67	1196.85
212.54	-295.75	-458.19	-80.10	1290.65	1195.90
212.55	-297.50	-458.62	-80.24	1291.04	1195.25
212.56	-298.06	-458.79	-80.98	1289.86	1194.97
212.57	-298.85	-459.00	-81.17	1290.97	1193.28
212.58	-299.08	-459.40	-81.16	1288.70	1192.76
212.59	-298.92	-459.47	-81.64	1287.71	1192.20
212.60	-300.77	-460.35	-82.03	1288.23	1191.91
212.61	-302.14	-459.59	-82.66	1288.66	1190.36
212.62	-302.63	-461.47	-82.81	1287.49	1189.37
212.63	-304.01	-461.80	-82.98	1286.23	1189.17
212.64	-305.10	-464.06	-83.79	1286.41	1188.39
212.65	-304.56	-462.83	-84.30	1286.48	1188.22
212.66	-307.02	-463.28	-84.57	1286.65	1186.84
212.67	-306.11	-464.87	-85.03	1285.95	1186.32
212.68	-308.27	-466.09	-85.65	1286.36	1185.97
212.69	-308.84	-464.92	-86.56	1285.17	1184.92
212.70	-310.17	-466.24	-86.83	1284.11	1185.26
212.71	-309.89	-467.63	-87.12	1286.24	1183.24
212.72	-311.04	-467.37	-87.91	1284.15	1183.98
212.73	-309.39	-468.06	-88.45	1286.09	1182.60
212.74	-312.01	-468.83	-88.94	1284.15	1182.63
212.75	-312.63	-468.91	-89.15	1284.13	1182.16
212.76	-313.03	-470.81	-89.52	1284.79	1181.12
212.77	-313.75	-469.45	-90.49	1283.22	1180.96
212.78	-315.45	-471.12	-90.78	1281.98	1182.61
212.79	-315.89	-472.22	-90.91	1283.05	1180.12
212.80	-317.17	-472.66	-91.35	1283.11	1179.63
212.81	-315.75	-473.33	-91.89	1280.83	1179.38
212.82	-316.68	-474.34	-92.24	1282.05	1178.93
212.83	-317.85	-474.77	-92.33	1281.46	1178.70
212.84	-318.72	-475.20	-92.57	1281.82	1179.12
212.85	-319.31	-475.49	-93.22	1280.40	1179.37
212.86	-319.08	-476.78	-93.42	1278.97	1178.17
212.87	-319.65	-477.31	-93.47	1279.08	1177.63
212.88	-320.21	-477.55	-93.63	1278.62	1177.76
212.89	-318.94	-477.95	-94.10	1279.84	1177.24
212.90	-319.39	-478.53	-94.51	1277.77	1176.59
212.91	-319.63	-478.36	-94.49	1277.94	1176.02
212.92	-320.69	-479.80	-94.36	1277.61	1176.64
212.93	-320.50	-479.77	-94.90	1276.06	1176.38
212.94	-321.55	-480.55	-95.18	1275.95	1175.78
212.95	-320.88	-480.83	-95.23	1277.05	1175.52
212.96	-320.78	-481.91	-95.20	1274.24	1175.78
212.97	-321.63	-481.56	-95.47	1274.90	1175.54
212.98	-321.90	-482.46	-96.04	1274.56	1175.36
212.99	-320.58	-482.39	-96.09	1272.96	1174.84
213.00	-321.50	-482.92	-95.83	1272.64	1175.11
213.01	-321.34	-482.07	-96.17	1273.38	1174.29
213.02	-321.34	-485.08	-96.52	1272.96	1174.43
213.03	-321.77	-484.32	-96.92	1271.79	1174.89
213.04	-321.62	-485.09	-96.78	1273.91	1174.43
213.05	-320.48	-483.06	-96.87	1272.51	1174.49
213.06	-321.31	-485.63	-97.51	1273.11	1174.31
213.07	-321.09	-484.58	-97.61	1273.71	1175.06
213.08	-319.93	-484.87	-97.57	1273.17	1173.72
213.09	-320.07	-485.43	-97.92	1274.64	1173.89
213.10	-320.35	-484.96	-98.24	1272.86	1174.10
213.11	-319.77	-486.34	-98.92	1273.38	1173.15
213.12	-319.77	-484.06	-98.90	1272.87	1173.49
213.13	-319.93	-485.40	-99.06	1273.63	1176.17
213.14	-319.33	-485.90	-99.71	1272.60	1172.89
213.15	-319.37	-485.57	-99.96	1274.18	1173.23
213.16	-318.86	-487.10	-100.11	1276.29	1172.58
213.17	-318.85	-486.26	-100.26	1273.43	1172.76
213.18	-319.36	-487.89	-100.60	1273.67	1171.83
213.19	-318.14	-487.00	-101.45	1275.49	1171.89
213.20	-318.84	-487.04	-101.53	1275.56	1172.17
213.21	-318.19	-487.17	-101.70	1275.36	1171.76
213.22	-318.37	-486.96	-102.20	1276.66	1172.09
213.23	-318.02	-487.87	-102.60	1276.35	1171.40
213.24	-318.54	-488.83	-103.18	1275.49	1171.49
213.25	-317.05	-487.79	-103.38	1275.61	1170.55
213.26	-317.15	-489.19	-103.73	1275.36	1170.08
213.27	-317.84	-486.92	-104.61	1275.97	1169.59
213.28	-317.69	-487.34	-104.90	1274.59	1169.71
213.29	-316.23	-486.92	-105.26	1273.85	1168.97
213.30	-317.54	-488.38	-105.67	1275.68	1168.47
213.31	-316.85	-487.43	-106.31	1274.09	1168.12
213.32	-316.05	-489.81	-107.16	1273.32	1167.66
213.33	-316.94	-488.99	-107.42	1272.05	1166.41
213.34	-316.91	-488.37	-107.77	1270.64	1165.55
213.35	-315.70	-489.08	-108.72	1271.43	1166.07
213.36	-315.84	-490.06	-109.28	1269.54	1165.05
213.37	-315.36	-488.75	-109.80	1269.61	1164.50
213.38	-317.06	-490.15	-109.88	1269.41	1163.82
213.39	-315.09	-490.35	-110.63	1268.06	1163.28
213.40	-315.42	-490.59	-111.60	1266.37	1163.19
213.41	-314.37	-490.68	-111.91	1266.27	1160.97
213.42	-314.98	-491.45	-112.23	1265.71	1161.08
213.43	-314.41	-491.21	-112.81	1264.42	1161.75
213.44	-314.43	-492.14	-113.53	1264.64	1160.37
213.45	-313.60	-490.76	-114.10	1263.08	1160.17
213.46	-313.57	-492.62	-114.14	1262.95	1159.89
213.47	-313.18	-492.65	-114.57	1262.89	1158.42
213.48	-312.17	-493.60	-115.32	1261.55	1158.56
213.49	-311.46	-494.36	-115.87	1259.66	1158.21
213.50	-312.27	-495.08	-115.89	1259.93	1157.99
213.51	-312.72	-494.63	-116.18	1260.43	1156.71
213.52	-313.10	-496.36	-116.54	1258.98	1156.90
213.53	-311.63	-495.35	-117.34	1258.65	1156.81
213.54	-313.68	-496.84	-117.34	1257.78	1156.67
213.55	-311.62	-497.64	-117.49	1256.89	1156.37
213.56	-311.81	-497.83	-118.03	1256.28	1156.14
213.57	-311.80	-498.99	-118.47	1255.43	1156.49
213.58	-311.93	-500.36	-118.54	1256.08	1154.88
213.59	-310.57	-498.75	-118.63	1256.19	1155.81
213.60	-312.00	-499.91	-118.91	1254.59	1155.51
213.61	-310.44	-500.64	-119.52	1254.69	1155.00
213.62	-311.42	-501.38	-119.64	1255.29	1154.17
213.63	-310.45	-501.83	-119.57	1254.71	1154.27
213.64	-310.30	-502.53	-119.91	1253.71	1154.40
213.65	-309.65	-501.35	-120.41	1254.36	1154.31
213.66	-309.70	-503.56	-120.69	1253.64	1153.22
213.67	-307.87	-503.20	-120.64	1252.64	1153.22
213.68	-309.69	-504.67	-120.78	1252.81	1153.21
213.69	-307.85	-503.51	-121.57	1252.77	1152.99
213.70	-308.18	-506.48	-121.88	1252.90	1151.72
213.71	-306.76	-505.56	-121.94	1252.72	1150.91
213.72	-305.27	-505.27	-122.14	1253.07	1152.48
213.73	-305.67	-505.79	-122.55	1250.71	1151.67
213.74	-305.71	-508.13	-123.15	1251.18	1151.89
213.75	-304.51	-506.30	-123.21	1251.05	1151.59
213.76	-304.13	-508.05	-123.29	1249.92	1151.31
213.77	-303.98	-508.09	-123.83	1250.19	1151.33
213.78	-304.53	-508.30	-124.16	1251.10	1150.44
213.79	-302.82	-508.61	-124.32	1249.20	1150.11
213.80	-302.73	-507.83	-124.21	1249.79	1150.92
213.81	-302.24	-507.45	-124.46	1248.77	1149.17
213.82	-301.69	-507.23	-125.13	1250.15	1149.36
213.83	-300.40	-508.71	-125.15	1248.06	1149.28
213.84	-301.70	-508.80	-124.93	1247.28	1149.01
213.85	-299.88	-508.61	-125.15	1247.78	1148.57
213.86	-300.11	-509.28	-125.40	1247.35	1148.16
213.87	-299.77	-509.24	-125.79	1245.97	1148.60
213.88	-299.50	-509.21	-125.29	1246.88	1148.62
213.89	-298.78	-508.62	-125.18	1247.06	1148.21
213.90	-298.99	-508.64	-125.68	1247.15	1148.33
213.91	-298.13	-510.04	-125.58	1246.81	1148.59
213.92	-298.54	-508.43	-125.48	1247.23	1148.57
213.93	-297.56	-508.51	-125.27	1245.30	1147.79
213.94	-297.87	-508.85	-125.27	1246.19	1148.05
213.95	-296.50	-508.40	-125.66	1245.79	1147.99
213.96	-296.29	-509.32	-125.15	1245.32	1148.43
213.97	-297.17	-508.80	-124.88	1245.79	1147.85
213.98	-297.85	-508.58	-125.18	1245.06	1148.43
213.99	-296.43	-507.64	-125.12	1246.08	1149.23
214.00	-295.81	-508.16	-125.08	1246.86	1148.80
214.01	-295.91	-508.02	-124.36	1246.03	1149.09
214.02	-296.64	-507.19	-124.33	1248.81	1148.69
214.03	-296.16	-507.77	-124.54	1248.28	1149.09
214.04	-297.11	-508.41	-124.01	1247.30	1149.56
214.05	-296.80	-507.50	-123.65	1247.93	1150.14
214.06	-296.61	-507.46	-123.25	1249.26	1150.59
214.07	-296.59	-506.84	-123.21	1249.86	1150.65
214.08	-297.24	-507.82	-123.12	1250.69	1151.30
214.09	-296.91	-507.20	-122.18	1250.95	1151.23
214.10	-296.39	-508.53	-121.77	1251.97	1151.65
214.11	-296.13	-507.56	-121.61	1252.75	1150.01
214.12	-296.98	-508.06	-121.16	1252.57	1152.95
214.13	-296.47	-507.78	-120.47	1253.66	1152.95
214.14	-297.96	-508.09	-119.74	1255.38	1154.04
214.15	-297.66	-506.74	-119.45	1255.16	1154.28
214.16	-298.43	-507.56	-119.18	1258.80	1154.83
214.17	-298.34	-506.21	-118.25	1257.14	1156.42
214.18	-298.30	-506.53	-117.56	1257.55	1155.65
214.19	-298.80	-505.70	-117.13	1257.25	1156.41
214.20	-298.68	-505.85	-116.68	1258.43	1156.95
214.21	-299.56	-504.44	-116.05	1258.21	1157.29
214.22	-300.92	-506.22	-115.17	1259.23	1157.84
214.23	-299.81	-505.60	-114.53	1260.35	1158.76
214.24	-302.19	-505.16	-114.28	1259.69	1159.37
214.25	-299.42	-502.90	-113.44	1260.27	1160.21
214.26	-300.98	-503.67	-112.65	1260.98	1160.93
214.27	-301.22	-502.12	-111.94	1262.81	1160.73
214.28	-300.93	-501.88	-111.39	1261.79	1161.82
214.29	-301.85	-502.89	-111.03	1262.33	1161.44
214.30	-300.09	-501.22	-109.94	1265.41	1162.90
214.31	-301.77	-501.66	-109.16	1263.56	1163.32
214.32	-302.02	-500.13	-108.69	1259.73	1164.90
214.33	-302.89	-497.28	-107.95	1263.68	1163.81
214.34	-303.01	-497.66	-107.20	1264.39	1165.58
214.35	-302.31	-497.36	-106.23	1266.29	1166.11
214.36	-303.59	-495.91	-105.53	1265.26	1167.11
214.37	-304.32	-494.19	-105.12	1266.86	1167.96
214.38	-303.89	-494.57	-103.95	1269.06	1167.53
214.39	-303.71	-493.45	-103.04	1268.24	1169.35
214.40	-306.08	-491.70	-102.39	1267.99	1169.74
214.41	-306.54	-491.52	-101.55	1268.65	1168.83
214.42	-306.85	-491.20	-100.77	1270.06	1170.88
214.43	-306.38	-489.88	-99.48	1271.42	1171.19
214.44	-305.96	-489.21	-98.59	1270.46	1171.91
214.45	-307.47	-488.66	-98.15	1273.29	1173.12
214.46	-307.70	-488.61	-97.02	1273.14	1173.52
214.47	-308.10	-486.72	-95.90	1273.82	1173.45
214.48	-309.48	-486.05	-94.82	1276.08	1174.77
214.49	-308.90	-484.38	-94.14	1277.23	1176.86
214.50	-309.84	-484.63	-93.43	1278.20	1176.62
214.51	-310.38	-483.39	-91.93	1278.81	1176.99
214.52	-310.38	-482.65	-90.85	1279.39	1177.85
214.53	-312.49	-483.18	-90.17	1280.44	1179.00
214.54	-314.02	-481.44	-89.21	1283.07	1179.51
214.55	-313.05	-480.31	-88.21	1282.91	1180.65
214.56	-313.54	-479.99	-86.77	1284.22	1181.90
214.57	-314.82	-479.71	-85.98	1284.83	1183.20
214.58	-315.07	-478.20	-85.36	1286.56	1184.11
214.59	-315.64	-477.76	-84.01	1287.83	1185.43
214.60	-316.89	-476.78	-83.02	1287.13	1187.05
214.61	-316.71	-475.95	-82.07	1289.76	1187.52
214.62	-317.95	-476.18	-81.28	1291.54	1188.80
214.63	-317.45	-474.03	-80.81	1292.68	1191.43
214.64	-317.99	-473.30	-79.39	1293.88	1192.13
214.65	-319.27	-472.64	-78.83	1293.46	1192.06
214.66	-320.05	-472.30	-78.46	1296.38	1193.31
214.67	-320.46	-472.35	-77.64	1296.31	1194.08
214.68	-319.11	-470.56	-77.15	1298.69	1194.68
214.69	-321.25	-471.00	-76.41	1297.15	1195.19
214.70	-322.69	-468.73	-76.15	1299.90	1196.68
214.71	-322.19	-466.71	-76.20	1298.69	1197.95
214.72	-323.13	-466.74	-75.26	1298.79	1198.77
214.73	-323.71	-466.01	-75.04	1299.73	1197.61
214.74	-324.24	-465.25	-74.92	1301.51	1199.68
214.75	-325.07	-463.74	-74.85	1301.11	1200.32
214.76	-326.41	-462.80	-74.64	1303.01	1200.61
214.77	-326.32	-460.58	-74.20	1301.30	1201.54
214.78	-326.74	-460.37	-74.39	1300.66	1201.48
214.79	-327.63	-459.98	-74.57	1300.69	1200.60
214.80	-328.14	-460.38	-74.24	1303.16	1201.43
214.81	-326.92	-457.76	-74.15	1302.91	1202.20
214.82	-326.98	-457.85	-74.01	1302.46	1201.99
214.83	-327.47	-457.44	-74.20	1301.10	1201.96
214.84	-328.10	-456.68	-74.29	1301.68	1202.00
214.85	-327.83	-455.82	-73.80	1302.25	1201.41
214.86	-328.09	-455.85	-73.82	1303.22	1202.70
214.87	-328.34	-455.14	-73.84	1301.92	1200.70
214.88	-328.86	-455.33	-73.96	1301.97	1202.26
214.89	-328.07	-455.01	-73.53	1302.59	1202.35
214.90	-327.88	-455.09	-73.15	1302.81	1201.58
214.91	-326.99	-455.14	-73.38	1302.52	1201.71
214.92	-328.73	-454.53	-73.50	1302.98	1199.73
214.93	-327.47	-454.12	-73.03	1303.43	1200.81
214.94	-326.59	-454.51	-72.87	1303.35	1200.62
214.95	-326.80	-455.36	-72.72	1302.63	1200.90
214.96	-326.67	-454.55	-72.79	1300.89	1201.19
214.97	-326.18	-454.73	-72.64	1300.93	1200.09
214.98	-325.96	-454.36	-72.24	1301.72	1199.33
214.99	-325.24	-454.47	-72.55	1301.87	1198.74
215.00	-325.20	-454.22	-72.78	1301.21	1199.72
215.01	-325.05	-454.36	-72.61	1301.35	1199.02
215.02	-325.59	-455.60	-72.38	1300.03	1197.99
215.03	-324.55	-454.87	-72.35	1300.44	1199.10
215.04	-325.04	-455.75	-72.95	1300.20	1199.09
215.05	-324.43	-455.39	-72.93	1298.97	1197.86
215.06	-323.80	-457.48	-72.70	1299.89	1197.07
215.07	-323.75	-455.84	-73.02	1301.90	1197.22
215.08	-324.96	-457.60	-73.56	1299.63	1195.77
215.09	-323.54	-457.51	-73.61	1300.04	1196.81
215.10	-323.65	-457.73	-73.69	1298.90	1197.06
215.11	-321.94	-458.71	-73.75	1299.18	1196.43
215.12	-323.01	-460.37	-74.37	1298.71	1195.66
215.13	-321.75	-458.56	-74.84	1300.05	1195.04
215.14	-322.85	-459.27	-74.70	1300.34	1194.88
215.15	-321.10	-459.46	-74.90	1298.39	1195.71
215.16	-322.03	-460.17	-75.37	1297.68	1193.73
215.17	-321.95	-459.71	-75.67	1297.87	1194.84
215.18	-322.10	-460.70	-75.87	1299.37	1193.92
